E05001496,1,1,103
E05001497,1,1,15
E05001498,1,1,83
E05001499,1,1,39
E05001500,1,1,63
E05001501,1,1,48
E05001502,1,1,49
E05001503,1,1,31
E05001504,1,1,27
E05008018,1,1,82
E05008019,1,1,70
E05008020,1,1,110
E05008021,1,1,62
E05008022,1,1,145
E05008023,1,1,76
E05008024,1,1,53
E05008025,1,1,107
E05008026,1,1,96
E05008027,1,1,79
E05008028,1,1,106
E05008029,1,1,72
E05008030,1,1,76
E05008031,1,1,93
E05008032,1,1,81
E05008033,1,1,59
E05008034,1,1,66
E05008035,1,1,125
E05008036,1,1,43
E05008037,1,1,66
E05008038,1,1,78
E05008039,1,1,96
E05008040,1,1,57
E05008041,1,1,66
E05008042,1,1,54
E05008043,1,1,49
E05008044,1,1,83
E05008045,1,1,87
E05008046,1,1,71
E05008047,1,1,114
E05008048,1,1,90
E05008049,1,1,68
E05008050,1,1,83
E05008051,1,1,63
E05008052,1,1,66
E05008053,1,1,154
E05008054,1,1,40
E05008055,1,1,95
E05008056,1,1,122
E05008057,1,1,138
E05008058,1,1,77
E05008059,1,1,89
E05008060,1,1,70
E05008061,1,1,69
E05008062,1,1,68
E05008063,1,1,44
E05008064,1,1,125
E05008065,1,1,77
E05008066,1,1,56
E05008067,1,1,116
E05008068,1,1,135
E05008069,1,1,107
E05008070,1,1,131
E05008071,1,1,82
E05008072,1,1,94
E05008073,1,1,145
E05008074,1,1,72
E05008075,1,1,90
E05008076,1,1,130
E05008077,1,1,61
E05008078,1,1,97
E05008079,1,1,118
E05008080,1,1,73
E05008081,1,1,131
E05008082,1,1,123
E05008083,1,1,92
E05008084,1,1,119
E05001505,1,1,73
E05001506,1,1,85
E05001507,1,1,96
E05001508,1,1,100
E05001509,1,1,34
E05001510,1,1,118
E05001511,1,1,102
E05001512,1,1,81
E05001513,1,1,32
E05001514,1,1,75
E05001515,1,1,105
E05001516,1,1,45
E05001517,1,1,104
E05001518,1,1,83
E05001519,1,1,75
E05001520,1,1,102
E05001521,1,1,96
E05001522,1,1,63
E05001523,1,1,72
E05001524,1,1,124
E05001525,1,1,74
E05001526,1,1,58
E05001527,1,1,80
E05001528,1,1,89
E05001529,1,1,149
E05001530,1,1,76
E05001531,1,1,83
E05001532,1,1,109
E05001533,1,1,204
E05001534,1,1,81
E05001535,1,1,103
E05001536,1,1,62
E05001537,1,1,108
E05001538,1,1,227
E05001539,1,1,261
E05001540,1,1,104
E05001541,1,1,80
E05001542,1,1,123
E05001543,1,1,75
E05001544,1,1,95
E05001545,1,1,106
E05001546,1,1,87
E05001547,1,1,55
E05001548,1,1,69
E05001549,1,1,38
E05001550,1,1,72
E05001551,1,1,62
E05001552,1,1,212
E05001067,1,1,121
E05001068,1,1,144
E05001069,1,1,127
E05001070,1,1,133
E05001071,1,1,116
E05001072,1,1,175
E05001073,1,1,105
E05001074,1,1,139
E05001075,1,1,143
E05001076,1,1,95
E05001077,1,1,110
E05001078,1,1,164
E05001079,1,1,148
E05001080,1,1,169
E05001081,1,1,119
E05001082,1,1,143
E05001083,1,1,130
E05001084,1,1,124
E05001085,1,1,134
E05001086,1,1,161
E05001087,1,1,133
E05001088,1,1,140
E05001089,1,1,112
E05001090,1,1,140
E05001091,1,1,107
E05001092,1,1,144
E05001093,1,1,162
E05001094,1,1,113
E05001095,1,1,199
E05001096,1,1,66
E05001097,1,1,121
E05001098,1,1,116
E05001099,1,1,126
E05001100,1,1,137
E05001101,1,1,126
E05001102,1,1,134
E05001103,1,1,132
E05001104,1,1,99
E05001105,1,1,216
E05001106,1,1,100
E05001107,1,1,154
E05001108,1,1,59
E05001109,1,1,108
E05001110,1,1,126
E05001111,1,1,79
E05001112,1,1,242
E05001113,1,1,121
E05001114,1,1,130
E05001115,1,1,133
E05001116,1,1,131
E05001117,1,1,150
E05001118,1,1,147
E05001119,1,1,137
E05001120,1,1,144
E05001121,1,1,133
E05001122,1,1,160
E05001123,1,1,107
E05001124,1,1,198
E05001125,1,1,155
E05001126,1,1,122
E05001127,1,1,137
E05001128,1,1,144
E05001129,1,1,184
E05001130,1,1,228
E05001131,1,1,194
E05001132,1,1,153
E05001133,1,1,133
E05001134,1,1,209
E05001135,1,1,152
E05001136,1,1,75
E05001137,1,1,79
E05001138,1,1,167
E05001139,1,1,203
E05001140,1,1,74
E05001141,1,1,100
E05001142,1,1,82
E05001143,1,1,135
E05001144,1,1,76
E05001145,1,1,111
E05001146,1,1,109
E05001147,1,1,88
E05001148,1,1,67
E05001149,1,1,131
E05001150,1,1,96
E05001151,1,1,142
E05001152,1,1,73
E05001153,1,1,128
E05001154,1,1,128
E05001155,1,1,153
E05001156,1,1,153
E05001157,1,1,144
E05001158,1,1,117
E05001159,1,1,125
E05001160,1,1,144
E05001161,1,1,134
E05001162,1,1,72
E05001163,1,1,105
E05001164,1,1,155
E05001165,1,1,139
E05001166,1,1,131
E05001167,1,1,187
E05001168,1,1,138
E05001169,1,1,90
E05001170,1,1,201
E05001171,1,1,133
E05001172,1,1,103
E05001173,1,1,166
E05001174,1,1,200
E05001175,1,1,130
E05001176,1,1,194
E05001177,1,1,186
E05001620,1,1,39
E05001621,1,1,34
E05001622,1,1,115
E05001623,1,1,70
E05001624,1,1,65
E05001625,1,1,45
E05001626,1,1,90
E05001627,1,1,142
E05001628,1,1,123
E05001629,1,1,54
E05001630,1,1,138
E05001631,1,1,106
E05001632,1,1,67
E05001633,1,1,67
E05001634,1,1,141
E05001635,1,1,49
E05001636,1,1,80
E05001637,1,1,62
E05001638,1,1,61
E05001639,1,1,89
E05001640,1,1,119
E05001641,1,1,45
E05001642,1,1,97
E05001643,1,1,108
E05001644,1,1,125
E05001645,1,1,298
E05001646,1,1,78
E05001647,1,1,138
E05001648,1,1,92
E05001649,1,1,111
E05001650,1,1,81
E05001651,1,1,115
E05001652,1,1,118
E05001653,1,1,100
E05001654,1,1,125
E05001655,1,1,107
E05001656,1,1,99
E05001657,1,1,148
E05001658,1,1,145
E05001659,1,1,313
E05001660,1,1,98
E05001661,1,1,100
E05001662,1,1,212
E05001663,1,1,234
E05008610,1,1,160
E05008611,1,1,224
E05008612,1,1,136
E05008613,1,1,203
E05008614,1,1,169
E05008615,1,1,167
E05008616,1,1,147
E05008617,1,1,149
E05008618,1,1,259
E05008619,1,1,244
E05008620,1,1,39
E05008621,1,1,208
E05008622,1,1,50
E05008623,1,1,57
E05008624,1,1,133
E05008625,1,1,141
E05008626,1,1,218
E05008627,1,1,113
E05008628,1,1,127
E05008629,1,1,181
E05008630,1,1,183
E05008631,1,1,154
E05008632,1,1,348
E05008633,1,1,106
E05008634,1,1,235
E05008635,1,1,93
E05008636,1,1,71
E05008637,1,1,144
E05008638,1,1,202
E05008639,1,1,133
E05008640,1,1,283
E05008641,1,1,158
E05008642,1,1,179
E05008643,1,1,192
E05008644,1,1,189
E05008645,1,1,166
E05008646,1,1,193
E05008647,1,1,139
E05008648,1,1,81
E05008649,1,1,112
E05008650,1,1,82
E05008651,1,1,102
E05008652,1,1,72
E05008653,1,1,122
E05008654,1,1,94
E05008655,1,1,136
E05008656,1,1,142
E05008657,1,1,123
E05008658,1,1,276
E05008659,1,1,183
E05008660,1,1,133
E05008661,1,1,177
E05008662,1,1,169
E05008663,1,1,132
E05008664,1,1,107
E05008665,1,1,217
E05008666,1,1,314
E05008667,1,1,89
E05008668,1,1,129
E05008669,1,1,112
E05008670,1,1,101
E05008671,1,1,194
E05008672,1,1,89
E05008673,1,1,115
E05008674,1,1,66
E05008675,1,1,163
E05008676,1,1,226
E05008677,1,1,195
E05008678,1,1,101
E05008679,1,1,212
E05008680,1,1,128
E05008681,1,1,86
E05008682,1,1,179
E05008683,1,1,146
E05008684,1,1,97
E05008685,1,1,294
E05008686,1,1,51
E05008687,1,1,46
E05008688,1,1,166
E05008689,1,1,91
E05008690,1,1,56
E05008691,1,1,131
E05008692,1,1,107
E05008693,1,1,112
E05008694,1,1,102
E05008695,1,1,157
E05008696,1,1,146
E05008697,1,1,226
E05008698,1,1,139
E05008699,1,1,150
E05008700,1,1,251
E05008701,1,1,161
E05008702,1,1,87
E05008703,1,1,153
E05008704,1,1,246
E05008705,1,1,137
E05008706,1,1,168
E05008707,1,1,133
E05001577,1,1,66
E05001578,1,1,62
E05001579,1,1,203
E05001580,1,1,68
E05001581,1,1,57
E05001582,1,1,140
E05001583,1,1,87
E05001584,1,1,157
E05001585,1,1,56
E05001586,1,1,39
E05001587,1,1,80
E05001588,1,1,49
E05001589,1,1,83
E05001590,1,1,97
E05001591,1,1,89
E05001592,1,1,87
E05001593,1,1,107
E05001594,1,1,129
E05001595,1,1,63
E05001596,1,1,49
E05001597,1,1,11
E05001598,1,1,281
E05001599,1,1,171
E05001600,1,1,173
E05001601,1,1,144
E05001602,1,1,278
E05001603,1,1,129
E05001604,1,1,201
E05001605,1,1,117
E05001606,1,1,152
E05001607,1,1,104
E05001608,1,1,91
E05001609,1,1,109
E05001610,1,1,357
E05001611,1,1,106
E05001612,1,1,133
E05001613,1,1,128
E05001614,1,1,153
E05001615,1,1,90
E05001616,1,1,187
E05001617,1,1,213
E05001618,1,1,143
E05001619,1,1,283
E05003114,1,1,100
E05003115,1,1,47
E05003116,1,1,80
E05003117,1,1,97
E05003118,1,1,83
E05003119,1,1,37
E05003120,1,1,66
E05003121,1,1,49
E05003122,1,1,80
E05003123,1,1,58
E05003124,1,1,50
E05003125,1,1,28
E05003126,1,1,17
E05003127,1,1,61
E05003128,1,1,43
E05003129,1,1,250
E05003130,1,1,33
E05003131,1,1,44
E05003132,1,1,58
E05003133,1,1,46
E05003134,1,1,91
E05003135,1,1,68
E05003136,1,1,85
E05003137,1,1,52
E05003138,1,1,37
E05003139,1,1,33
E05003140,1,1,32
E05003141,1,1,52
E05003142,1,1,39
E05003143,1,1,33
E05003144,1,1,82
E05003145,1,1,9
E05003146,1,1,41
E05003147,1,1,100
E05003148,1,1,88
E05003149,1,1,79
E05003150,1,1,55
E05003151,1,1,71
E05003152,1,1,73
E05003153,1,1,73
E05003154,1,1,71
E05003155,1,1,109
E05003156,1,1,56
E05003157,1,1,60
E05003158,1,1,93
E05003159,1,1,71
E05003160,1,1,77
E05003161,1,1,71
E05003162,1,1,55
E05003163,1,1,89
E05003164,1,1,91
E05003165,1,1,130
E05003166,1,1,103
E05003167,1,1,59
E05003168,1,1,98
E05003169,1,1,40
E05003170,1,1,68
E05003171,1,1,95
E05003172,1,1,43
E05003173,1,1,55
E05003174,1,1,102
E05003175,1,1,123
E05003176,1,1,101
E05003177,1,1,50
E05003178,1,1,117
E05003179,1,1,87
E05003180,1,1,28
E05003181,1,1,64
E05003182,1,1,35
E05003183,1,1,78
E05003184,1,1,41
E05003185,1,1,27
E05003186,1,1,46
E05003187,1,1,52
E05003188,1,1,40
E05003189,1,1,30
E05003190,1,1,38
E05003191,1,1,33
E05003192,1,1,71
E05003193,1,1,20
E05003194,1,1,47
E05003195,1,1,30
E05003196,1,1,41
E05003197,1,1,38
E05003198,1,1,42
E05003199,1,1,38
E05003200,1,1,28
E05003201,1,1,42
E05003202,1,1,39
E05003203,1,1,41
E05003204,1,1,74
E05003205,1,1,65
E05003206,1,1,30
E05003207,1,1,41
E05003208,1,1,38
E05003209,1,1,27
E05003210,1,1,35
E05003211,1,1,57
E05003212,1,1,40
E05003213,1,1,45
E05003214,1,1,34
E05003215,1,1,87
E05003216,1,1,59
E05003217,1,1,25
E05003218,1,1,35
E05003219,1,1,33
E05003220,1,1,26
E05003221,1,1,40
E05003222,1,1,31
E05003223,1,1,36
E05003224,1,1,29
E05003225,1,1,57
E05003226,1,1,98
E05003227,1,1,26
E05003228,1,1,39
E05003229,1,1,75
E05003230,1,1,37
E05003231,1,1,36
E05003232,1,1,45
E05003233,1,1,68
E05003234,1,1,46
E05003235,1,1,218
E05003236,1,1,99
E05003237,1,1,55
E05003238,1,1,47
E05003239,1,1,108
E05003240,1,1,50
E05003241,1,1,69
E05003242,1,1,40
E05003243,1,1,54
E05003244,1,1,45
E05003245,1,1,97
E05003246,1,1,45
E05003247,1,1,38
E05003248,1,1,28
E05003249,1,1,74
E05003250,1,1,31
E05003251,1,1,54
E05003252,1,1,33
E05003253,1,1,46
E05003254,1,1,45
E05003255,1,1,45
E05003256,1,1,45
E05003257,1,1,39
E05003258,1,1,54
E05003259,1,1,51
E05003260,1,1,40
E05003261,1,1,70
E05003262,1,1,37
E05003263,1,1,81
E05003264,1,1,90
E05003265,1,1,33
E05003266,1,1,196
E05003267,1,1,89
E05003268,1,1,59
E05003269,1,1,20
E05003270,1,1,53
E05003271,1,1,36
E05003272,1,1,35
E05003273,1,1,39
E05003274,1,1,41
E05003275,1,1,55
E05003276,1,1,99
E05003277,1,1,96
E05003278,1,1,135
E05003279,1,1,81
E05000650,1,1,239
E05000651,1,1,179
E05000652,1,1,157
E05000653,1,1,351
E05000654,1,1,151
E05000655,1,1,186
E05000656,1,1,117
E05000657,1,1,117
E05000658,1,1,141
E05000659,1,1,320
E05000660,1,1,264
E05000661,1,1,250
E05000662,1,1,245
E05000663,1,1,251
E05000664,1,1,196
E05000665,1,1,123
E05000666,1,1,255
E05000667,1,1,155
E05000668,1,1,302
E05000669,1,1,239
E05000670,1,1,167
E05000671,1,1,185
E05000672,1,1,114
E05000673,1,1,213
E05000674,1,1,219
E05000675,1,1,151
E05000676,1,1,244
E05000677,1,1,240
E05000678,1,1,171
E05000679,1,1,181
E05000680,1,1,201
E05000681,1,1,251
E05000682,1,1,181
E05000683,1,1,219
E05000684,1,1,202
E05000685,1,1,192
E05000686,1,1,172
E05000687,1,1,221
E05000688,1,1,72
E05000689,1,1,158
E05000690,1,1,136
E05000691,1,1,207
E05000692,1,1,170
E05000693,1,1,156
E05000694,1,1,172
E05000695,1,1,364
E05000696,1,1,310
E05000697,1,1,304
E05000698,1,1,158
E05000699,1,1,282
E05000700,1,1,308
E05000701,1,1,110
E05000702,1,1,145
E05000703,1,1,172
E05000704,1,1,130
E05000705,1,1,143
E05000706,1,1,201
E05000707,1,1,160
E05000708,1,1,80
E05000709,1,1,120
E05000710,1,1,95
E05000711,1,1,140
E05000712,1,1,203
E05000713,1,1,161
E05000714,1,1,88
E05000715,1,1,199
E05000716,1,1,247
E05000717,1,1,124
E05000718,1,1,154
E05000719,1,1,94
E05000720,1,1,188
E05000721,1,1,156
E05000722,1,1,131
E05000723,1,1,52
E05000724,1,1,180
E05000725,1,1,192
E05000726,1,1,136
E05000727,1,1,116
E05000728,1,1,99
E05000729,1,1,181
E05000730,1,1,153
E05000731,1,1,288
E05000732,1,1,239
E05000733,1,1,218
E05000734,1,1,184
E05000735,1,1,82
E05000736,1,1,189
E05000737,1,1,145
E05000738,1,1,56
E05000739,1,1,120
E05000740,1,1,179
E05000741,1,1,135
E05000742,1,1,67
E05000743,1,1,164
E05000744,1,1,202
E05000745,1,1,182
E05000746,1,1,96
E05000747,1,1,170
E05000748,1,1,77
E05000749,1,1,173
E05000750,1,1,264
E05000751,1,1,151
E05000752,1,1,127
E05000753,1,1,102
E05000754,1,1,163
E05000755,1,1,137
E05000756,1,1,198
E05000757,1,1,116
E05000758,1,1,118
E05000759,1,1,173
E05000760,1,1,233
E05000761,1,1,114
E05000762,1,1,133
E05000763,1,1,194
E05000764,1,1,225
E05000765,1,1,134
E05000766,1,1,139
E05000767,1,1,131
E05000768,1,1,148
E05000769,1,1,106
E05000770,1,1,311
E05000771,1,1,171
E05000772,1,1,108
E05000773,1,1,181
E05000774,1,1,133
E05000775,1,1,165
E05000776,1,1,150
E05000777,1,1,170
E05000778,1,1,256
E05000779,1,1,335
E05000780,1,1,303
E05000781,1,1,220
E05000782,1,1,241
E05000783,1,1,176
E05000784,1,1,325
E05000785,1,1,252
E05000786,1,1,272
E05000787,1,1,245
E05000788,1,1,209
E05000789,1,1,253
E05000790,1,1,208
E05000791,1,1,306
E05000792,1,1,327
E05000793,1,1,216
E05000794,1,1,291
E05000795,1,1,238
E05000796,1,1,210
E05000797,1,1,227
E05000798,1,1,239
E05000799,1,1,238
E05000800,1,1,147
E05000801,1,1,138
E05000802,1,1,179
E05000803,1,1,197
E05000804,1,1,191
E05000805,1,1,138
E05000806,1,1,223
E05000807,1,1,183
E05000808,1,1,143
E05000809,1,1,209
E05000810,1,1,151
E05000811,1,1,192
E05000812,1,1,197
E05000813,1,1,188
E05000814,1,1,164
E05000815,1,1,213
E05000816,1,1,124
E05000817,1,1,179
E05000818,1,1,223
E05000819,1,1,291
E05000820,1,1,224
E05000821,1,1,275
E05000822,1,1,269
E05000823,1,1,212
E05000824,1,1,123
E05000825,1,1,155
E05000826,1,1,187
E05000827,1,1,169
E05000828,1,1,202
E05000829,1,1,190
E05000830,1,1,250
E05000831,1,1,366
E05000832,1,1,159
E05000833,1,1,243
E05000834,1,1,219
E05000835,1,1,214
E05000836,1,1,177
E05000837,1,1,234
E05000838,1,1,216
E05000839,1,1,160
E05000840,1,1,188
E05000841,1,1,205
E05000842,1,1,223
E05000843,1,1,228
E05000844,1,1,205
E05000845,1,1,206
E05000846,1,1,151
E05000847,1,1,134
E05000848,1,1,192
E05000849,1,1,180
E05000850,1,1,181
E05000851,1,1,118
E05000852,1,1,211
E05000853,1,1,228
E05000854,1,1,189
E05000855,1,1,281
E05000856,1,1,193
E05000857,1,1,133
E05000858,1,1,202
E05000859,1,1,247
E05000860,1,1,239
E05000861,1,1,195
E05000862,1,1,188
E05000863,1,1,191
E05000864,1,1,143
E05005150,1,1,59
E05005151,1,1,112
E05005152,1,1,77
E05005153,1,1,110
E05005154,1,1,76
E05005155,1,1,20
E05005156,1,1,101
E05005157,1,1,84
E05005158,1,1,96
E05005159,1,1,58
E05005160,1,1,59
E05005161,1,1,99
E05005162,1,1,90
E05005163,1,1,78
E05005164,1,1,116
E05005165,1,1,155
E05005166,1,1,100
E05005167,1,1,63
E05005168,1,1,109
E05005169,1,1,90
E05005170,1,1,94
E05005171,1,1,105
E05005172,1,1,112
E05005173,1,1,167
E05005174,1,1,195
E05005175,1,1,106
E05005176,1,1,89
E05005177,1,1,101
E05005178,1,1,152
E05005179,1,1,99
E05005180,1,1,80
E05005181,1,1,58
E05005182,1,1,114
E05005183,1,1,79
E05005184,1,1,119
E05005185,1,1,91
E05005186,1,1,83
E05005187,1,1,91
E05005188,1,1,82
E05005189,1,1,51
E05005190,1,1,106
E05005191,1,1,60
E05005192,1,1,44
E05005193,1,1,65
E05005194,1,1,65
E05005195,1,1,59
E05005196,1,1,59
E05005197,1,1,74
E05005198,1,1,77
E05005199,1,1,124
E05005200,1,1,29
E05005201,1,1,122
E05005202,1,1,65
E05005203,1,1,48
E05005204,1,1,73
E05005205,1,1,97
E05005206,1,1,100
E05005207,1,1,71
E05005208,1,1,71
E05005209,1,1,35
E05005210,1,1,46
E05005211,1,1,81
E05005212,1,1,98
E05005213,1,1,83
E05005214,1,1,50
E05005215,1,1,50
E05005216,1,1,138
E05005217,1,1,57
E05005218,1,1,100
E05005219,1,1,83
E05005220,1,1,132
E05005221,1,1,39
E05005222,1,1,84
E05005223,1,1,80
E05005224,1,1,79
E05005225,1,1,92
E05005226,1,1,105
E05005227,1,1,41
E05005228,1,1,127
E05005229,1,1,46
E05005230,1,1,92
E05005231,1,1,64
E05005232,1,1,88
E05005233,1,1,129
E05005234,1,1,106
E05005235,1,1,68
E05005236,1,1,115
E05005237,1,1,44
E05005238,1,1,125
E05005239,1,1,74
E05005240,1,1,109
E05005241,1,1,55
E05005242,1,1,122
E05005243,1,1,78
E05005244,1,1,93
E05005245,1,1,123
E05005246,1,1,9
E05005247,1,1,70
E05005248,1,1,53
E05005249,1,1,89
E05005250,1,1,107
E05005251,1,1,57
E05005252,1,1,131
E05005253,1,1,47
E05005254,1,1,45
E05005255,1,1,50
E05005256,1,1,99
E05005257,1,1,93
E05008551,1,1,128
E05008552,1,1,50
E05005260,1,1,66
E05005261,1,1,63
E05005262,1,1,38
E05005263,1,1,40
E05005264,1,1,62
E05005265,1,1,52
E05005266,1,1,82
E05005267,1,1,42
E05005268,1,1,78
E05005269,1,1,19
E05005270,1,1,84
E05005271,1,1,82
E05005272,1,1,75
E05005273,1,1,47
E05005274,1,1,35
E05005275,1,1,46
E05005276,1,1,147
E05005277,1,1,115
E05005278,1,1,103
E05005279,1,1,80
E05005280,1,1,132
E05005281,1,1,76
E05005282,1,1,122
E05005283,1,1,188
E05005284,1,1,61
E05005285,1,1,99
E05005286,1,1,36
E05005287,1,1,61
E05005288,1,1,90
E05005289,1,1,93
E05005290,1,1,92
E05005291,1,1,34
E05005292,1,1,43
E05005293,1,1,54
E05005294,1,1,85
E05005295,1,1,46
E05005296,1,1,27
E05005297,1,1,44
E05005298,1,1,69
E05005299,1,1,52
E05005300,1,1,41
E05005301,1,1,39
E05005302,1,1,49
E05005303,1,1,72
E05005304,1,1,54
E05005305,1,1,68
E05005306,1,1,54
E05005307,1,1,52
E05005308,1,1,43
E05005309,1,1,37
E05005310,1,1,79
E05005311,1,1,61
E05005312,1,1,86
E05005313,1,1,108
E05005314,1,1,53
E05005315,1,1,49
E05005316,1,1,85
E05005317,1,1,115
E05005318,1,1,73
E05005319,1,1,120
E05005320,1,1,136
E05005321,1,1,132
E05005322,1,1,103
E05005323,1,1,59
E05005324,1,1,131
E05005325,1,1,101
E05005326,1,1,98
E05005327,1,1,43
E05005328,1,1,117
E05005329,1,1,101
E05005330,1,1,72
E05005331,1,1,93
E05005332,1,1,51
E05005333,1,1,65
E05005334,1,1,54
E05005335,1,1,62
E05005336,1,1,67
E05005337,1,1,48
E05005338,1,1,95
E05005339,1,1,91
E05005340,1,1,70
E05005341,1,1,65
E05005342,1,1,58
E05005343,1,1,101
E05005344,1,1,49
E05005345,1,1,84
E05005346,1,1,125
E05005347,1,1,75
E05005348,1,1,68
E05005349,1,1,69
E05005350,1,1,66
E05005351,1,1,84
E05005352,1,1,113
E05005353,1,1,70
E05005354,1,1,70
E05005355,1,1,62
E05005356,1,1,58
E05005357,1,1,100
E05005358,1,1,140
E05005359,1,1,77
E05005360,1,1,33
E05005361,1,1,84
E05005362,1,1,79
E05005363,1,1,93
E05005364,1,1,32
E05005365,1,1,59
E05005366,1,1,89
E05005367,1,1,92
E05005368,1,1,42
E05005369,1,1,83
E05005370,1,1,110
E05005371,1,1,64
E05005372,1,1,93
E05005373,1,1,76
E05005374,1,1,52
E05005375,1,1,67
E05005376,1,1,65
E05005377,1,1,136
E05005378,1,1,129
E05005379,1,1,105
E05005380,1,1,73
E05005381,1,1,42
E05005382,1,1,122
E05005383,1,1,76
E05005384,1,1,35
E05005385,1,1,26
E05005386,1,1,59
E05005387,1,1,94
E05005388,1,1,53
E05005389,1,1,93
E05005390,1,1,78
E05005391,1,1,107
E05005392,1,1,90
E05005393,1,1,69
E05005394,1,1,50
E05005395,1,1,76
E05005396,1,1,49
E05005397,1,1,76
E05005398,1,1,53
E05005399,1,1,84
E05005400,1,1,60
E05005401,1,1,80
E05005402,1,1,79
E05005403,1,1,99
E05005404,1,1,73
E05005405,1,1,110
E05005406,1,1,75
E05005407,1,1,55
E05000865,1,1,85
E05000866,1,1,146
E05000867,1,1,103
E05000868,1,1,90
E05000869,1,1,44
E05000870,1,1,87
E05000871,1,1,60
E05000872,1,1,52
E05000873,1,1,80
E05000874,1,1,112
E05000875,1,1,102
E05000876,1,1,133
E05000877,1,1,99
E05000878,1,1,107
E05000879,1,1,75
E05000880,1,1,119
E05000881,1,1,46
E05000882,1,1,92
E05000883,1,1,94
E05000884,1,1,82
E05000885,1,1,56
E05000886,1,1,251
E05000887,1,1,129
E05000888,1,1,181
E05000889,1,1,180
E05000890,1,1,224
E05000891,1,1,287
E05000892,1,1,155
E05000893,1,1,140
E05000894,1,1,222
E05000895,1,1,218
E05000896,1,1,97
E05000897,1,1,205
E05000898,1,1,180
E05000899,1,1,120
E05000900,1,1,156
E05000901,1,1,164
E05000902,1,1,229
E05000903,1,1,129
E05000904,1,1,184
E05000905,1,1,140
E05000906,1,1,156
E05000907,1,1,292
E05000908,1,1,224
E05000909,1,1,190
E05000910,1,1,174
E05000911,1,1,213
E05000912,1,1,228
E05000913,1,1,236
E05000914,1,1,258
E05000915,1,1,225
E05000932,1,1,192
E05000933,1,1,241
E05000934,1,1,238
E05000935,1,1,242
E05000936,1,1,224
E05000937,1,1,147
E05000938,1,1,298
E05000939,1,1,145
E05000940,1,1,222
E05000941,1,1,209
E05000942,1,1,95
E05000943,1,1,102
E05000944,1,1,244
E05000945,1,1,214
E05000946,1,1,223
E05000947,1,1,151
E05000948,1,1,250
E05000949,1,1,200
E05000950,1,1,215
E05000951,1,1,151
E05000952,1,1,174
E05000953,1,1,228
E05000916,1,1,180
E05000917,1,1,126
E05000918,1,1,142
E05000919,1,1,158
E05000920,1,1,209
E05000921,1,1,177
E05000922,1,1,150
E05000923,1,1,188
E05000924,1,1,95
E05000925,1,1,142
E05000926,1,1,186
E05000927,1,1,145
E05000928,1,1,188
E05000929,1,1,130
E05000930,1,1,174
E05000931,1,1,159
E05000954,1,1,235
E05000955,1,1,143
E05000956,1,1,173
E05000957,1,1,226
E05000958,1,1,232
E05000959,1,1,241
